exclude,imitator,speaker,sequence,order,filename,word,onset,vowel,nasality,duration,word_s,word_e,vowel_s,vowel_e,time_seq,time,f1,f1_s,cq,cq_s,nasalance,nasalance_s,height,height_s,f1z,f1z_s,cqz,cqz_s,nasalancez,nasalancez_s,heightz,heightz_s
0,AE09,FR01,118,102,FR01_118_pas.wav,pas,p,a,oral,0.156879125,448.9828887,449.1986716,449.0417925,449.1986716,1,449.0666667,453,627,0.47,0.406,0.387,0.414,0.215189873,0.130841121,0.526417158,1.373853593,-1.25094554,0.074074545,-1.405564162,-0.719509601,-0.875572755,-1.106537109
0,AE09,FR01,118,102,FR01_118_pas.wav,pas,p,a,oral,0.156879125,448.9828887,449.1986716,449.0417925,449.1986716,2,449.1333333,442,654,0.504,0.389,0.385,0.395,0.210970464,0.144859813,0.405232,1.569286853,-0.658033866,-0.30848766,-1.45346978,-1.229728679,-0.893960164,-1.049787573
0,AE09,FR01,118,102,FR01_118_pas.wav,pas,p,a,oral,0.156879125,448.9828887,449.1986716,449.0417925,449.1986716,3,449.1666667,423,497,0.536,0.317,0.387,0.385,0.156118143,0.168224299,0.195912181,0.432878639,-0.099999349,-1.928751117,-1.405564162,-1.498265036,-1.132996507,-0.955205015
0,AE09,FR02,71,103,FR02_071_pont.wav,pont,p,o,nasal,0.223242854,452.8659724,453.1845322,452.9612893,453.1845322,1,453.0333333,430,410,0.503,0.502,0.493,0.496,0.396624473,0.418502203,0.273030009,0.149225693,-0.675472445,-0.121857882,1.133433633,0.821188418,-0.084914083,-0.465558044
0,AE09,FR02,71,103,FR02_071_pont.wav,pont,p,o,nasal,0.223242854,452.8659724,453.1845322,452.9612893,453.1845322,2,453.0666667,397,360,0.548,0.508,0.492,0.508,0.367088608,0.400881057,-0.090525466,-0.25595777,0.109263594,-0.020602631,1.109480823,1.119670483,-0.213625959,-0.537079203
0,AE09,FR02,71,103,FR02_071_pont.wav,pont,p,o,nasal,0.223242854,452.8659724,453.1845322,452.9612893,453.1845322,3,453.1333333,241,225,0.469,0.51,0.575,0.545,0.371308017,0.374449339,-1.80915135,-1.349953118,-1.268384119,0.013149119,3.097564002,2.039990183,-0.19523855,-0.644360941
0,AE09,FR02,70,104,FR02_070_bas.wav,bas,b,a,oral,0.16278849,457.2086782,457.4410802,457.2782917,457.4410802,1,457.3333333,530,595,0.574,0.554,0.396,0.408,0.210970464,0.237885463,1.374713268,1.648404503,0.562666639,0.755687626,-1.189988877,-1.36768006,-0.893960164,-1.198649923
0,AE09,FR02,70,104,FR02_070_bas.wav,bas,b,a,oral,0.16278849,457.2086782,457.4410802,457.2782917,457.4410802,2,457.3666667,536,598,0.602,0.562,0.392,0.408,0.215189873,0.303964758,1.440814263,1.67271551,1.050946841,0.890694628,-1.285800115,-1.36768006,-0.875572755,-0.930445577
0,AE09,FR02,70,104,FR02_070_bas.wav,bas,b,a,oral,0.16278849,457.2086782,457.4410802,457.2782917,457.4410802,3,457.4,530,584,0.546,0.548,0.388,0.41,0.223628692,0.295154185,1.374713268,1.559264141,0.074386437,0.654432375,-1.381611352,-1.317933049,-0.838797931,-0.966206157
0,AE09,FR03,96,105,FR03_096_pas.wav,pas,p,a,oral,0.23561492,461.1335304,461.4387589,461.2031439,461.4387589,1,461.2666667,474,652,0.419,0.545,0.391,0.411,0.210970464,0.156118143,0.757770643,1.91355219,-2.140313051,1.487676857,-1.309752924,-1.118475165,-0.893960164,-1.040458531
0,AE09,FR03,96,105,FR03_096_pas.wav,pas,p,a,oral,0.23561492,461.1335304,461.4387589,461.2031439,461.4387589,2,461.3333333,481,777,0.557,0.49,0.389,0.447,0.219409283,0.206751055,0.834888471,2.905201277,0.266210802,0.646461362,-1.357658543,-0.322394316,-0.857185341,-0.833987051
0,AE09,FR03,96,105,FR03_096_pas.wav,pas,p,a,oral,0.23561492,461.1335304,461.4387589,461.2031439,461.4387589,3,461.3666667,478,343,0.552,0.328,0.396,0.473,0.219409283,0.244725738,0.801837973,-0.537804355,0.179017909,-1.831300641,-1.189988877,0.252552964,-0.857185341,-0.679133444
0,AE09,FR02,35,106,FR02_035_bout.wav,bout,b,u,ref,0.173560509,464.9116588,465.1580458,464.9844853,465.1580458,1,465.0333333,333,300,0.437,0.335,0.434,0.454,0.535864979,0.651982379,-0.795602752,-0.742177924,-1.826418635,-2.940129033,-0.279782121,-0.22349881,0.521870474,0.482097312
0,AE09,FR02,35,106,FR02_035_bout.wav,bout,b,u,ref,0.173560509,464.9116588,465.1580458,464.9844853,465.1580458,2,465.0666667,306,308,0.482,0.385,0.427,0.451,0.628691983,0.68722467,-1.093057232,-0.67734857,-1.041682596,-2.096335275,-0.447451786,-0.298119326,0.926393513,0.62513963
0,AE09,FR02,35,106,FR02_035_bout.wav,bout,b,u,ref,0.173560509,464.9116588,465.1580458,464.9844853,465.1580458,3,465.1,241,314,0.495,0.405,0.419,0.457,0.666666667,0.726872247,-1.80915135,-0.628726555,-0.814981074,-1.758817772,-0.639074261,-0.148878294,1.091880213,0.786062237
0,AE09,FR04,95,107,FR04_095_bout.wav,bout,b,u,ref,0.192115562,468.9692195,469.2791425,469.087027,469.2791425,1,469.1333333,328,254,0.428,0.365,0.425,0.462,0.510548523,0.585470085,-0.850686915,-1.301049401,-1.983365843,-1.145537207,-0.495357405,-0.311962767,0.411546008,0.423949114
0,AE09,FR04,95,107,FR04_095_bout.wav,bout,b,u,ref,0.192115562,468.9692195,469.2791425,469.087027,469.2791425,2,469.1666667,315,236,0.472,0.354,0.439,0.457,0.552742616,0.623931624,-0.993905738,-1.447612112,-1.216068383,-1.356799395,-0.160018074,-0.414050391,0.595420117,0.576914971
0,AE09,FR04,95,107,FR04_095_bout.wav,bout,b,u,ref,0.192115562,468.9692195,469.2791425,469.087027,469.2791425,3,469.2333333,315,256,0.515,0.4,0.423,0.458,0.582278481,0.606837607,-0.993905738,-1.284764655,-0.466209501,-0.473339335,-0.543263024,-0.393632866,0.724131994,0.508930147
0,AE09,FR01,54,108,FR01_054_bon.wav,bon,b,o,nasal,0.201058543,473.1029118,473.4067841,473.2057256,473.4067841,1,473.2666667,390,399,0.526,0.405,0.443,0.486,0.405063291,0.135514019,-0.167643294,-0.276471712,-0.274385136,0.051570885,-0.064206836,1.213952168,-0.048139264,-1.087620594
0,AE09,FR01,54,108,FR01_054_bon.wav,bon,b,o,nasal,0.201058543,473.1029118,473.4067841,473.2057256,473.4067841,2,473.3,362,450,0.537,0.439,0.443,0.478,0.426160338,0.172897196,-0.476114607,0.092680001,-0.082560771,0.816695296,-0.064206836,0.999123083,0.043797793,-0.936288504
0,AE09,FR01,54,108,FR01_054_bon.wav,bon,b,o,nasal,0.201058543,473.1029118,473.4067841,473.2057256,473.4067841,3,473.3666667,282,437,0.42,0.433,0.505,0.461,0.459915612,0.154205607,-1.357461214,-0.001417494,-2.122874472,0.681673341,1.420867345,0.542611276,0.190897079,-1.011954551
0,AE09,FR01,23,109,FR01_023_bain.wav,bain,b,e,nasal,0.240553247,477.0481121,477.4118277,477.1712744,477.4118277,1,477.2333333,469,555,0.506,0.413,0.497,0.482,0.126582278,0.289719626,0.70268648,0.852698234,-0.623156709,0.231600158,1.22924487,1.106537626,-1.261708383,-0.463375715
0,AE09,FR01,23,109,FR01_023_bain.wav,bain,b,e,nasal,0.240553247,477.0481121,477.4118277,477.1712744,477.4118277,2,477.3,440,551,0.496,0.41,0.504,0.487,0.05907173,0.280373832,0.383198335,0.823745158,-0.797542495,0.164089181,1.396914536,1.240805804,-1.555906955,-0.501208736
0,AE09,FR01,23,109,FR01_023_bain.wav,bain,b,e,nasal,0.240553247,477.0481121,477.4118277,477.1712744,477.4118277,3,477.3666667,405,463,0.514,0.358,0.508,0.476,0.075949367,0.303738318,-0.002390806,0.186777497,-0.48364808,-1.006101093,1.492725773,0.945415812,-1.482357312,-0.406626179
0,AE09,FR04,53,110,FR04_053_pain.wav,pain,p,e,nasal,0.231019176,480.8819308,481.1643569,480.9333377,481.1643569,1,481,502,613,0.538,0.5,0.448,0.502,0.434599156,0.743589744,1.066241955,1.622062451,-0.065122192,1.447226014,0.055557211,0.504738231,0.080572612,1.052808742
0,AE09,FR04,53,110,FR04_053_pain.wav,pain,p,e,nasal,0.231019176,480.8819308,481.1643569,480.9333377,481.1643569,2,481.0333333,536,563,0.564,0.487,0.469,0.566,0.46835443,0.547008547,1.440814263,1.214943808,0.388280853,1.197552519,0.558566208,1.811459828,0.227671898,0.270983261
0,AE09,FR04,53,110,FR04_053_pain.wav,pain,p,e,nasal,0.231019176,480.8819308,481.1643569,480.9333377,481.1643569,3,481.1,440,565,0.602,0.487,0.492,0.572,0.320675105,0.427350427,0.383198335,1.231228554,1.050946841,1.197552519,1.109480823,1.933964978,-0.415887483,-0.204910511
0,AE09,FR02,11,111,FR02_011_bout.wav,bout,b,u,ref,0.189562913,484.1663384,484.4415795,484.2520165,484.4415795,1,484.3,294,284,0.525,0.406,0.437,0.461,0.540084388,0.678414097,-1.225259223,-0.871836632,-0.291823714,-1.741941897,-0.207923693,-0.049384272,0.540257884,0.58937905
0,AE09,FR02,11,111,FR02_011_bout.wav,bout,b,u,ref,0.189562913,484.1663384,484.4415795,484.2520165,484.4415795,2,484.3333333,302,286,0.517,0.473,0.426,0.46,0.5907173,0.68722467,-1.137124562,-0.855629294,-0.431332344,-0.611258261,-0.471404596,-0.074257778,0.760906817,0.62513963
0,AE09,FR02,11,111,FR02_011_bout.wav,bout,b,u,ref,0.189562913,484.1663384,484.4415795,484.2520165,484.4415795,3,484.4,250,265,0.575,0.474,0.423,0.472,0.64556962,0.718061674,-1.709999857,-1.025806348,0.580105218,-0.594382386,-0.543263024,0.224224287,0.999943156,0.750301658
0,AE09,FR04,127,112,FR04_127_bas.wav,bas,b,a,oral,0.182066074,488.6759435,488.9747461,488.79268,488.9747461,1,488.8333333,492,609,0.554,0.423,0.393,0.412,0.147679325,0.008547009,0.956073629,1.589492959,0.213895066,-0.031609305,-1.261847305,-1.332839014,-1.169771326,-1.870538704
0,AE09,FR04,127,112,FR04_127_bas.wav,bas,b,a,oral,0.182066074,488.6759435,488.9747461,488.79268,488.9747461,2,488.9,473,595,0.596,0.397,0.393,0.413,0.130801688,0.021367521,0.74675381,1.475499739,0.946315369,-0.530956295,-1.261847305,-1.312421489,-1.243320969,-1.819550089
0,AE09,FR04,127,112,FR04_127_bas.wav,bas,b,a,oral,0.182066074,488.6759435,488.9747461,488.79268,488.9747461,3,488.9333333,474,611,0.586,0.459,0.403,0.416,0.130801688,0.072649573,0.757770643,1.605777705,0.771929583,0.659794221,-1.022319211,-1.251168914,-1.243320969,-1.615595613
0,AE09,FR04,51,113,FR04_051_pont.wav,pont,p,o,nasal,0.174068197,492.9005766,493.1196258,492.9455576,493.1196258,1,493,309,417,0.548,0.418,0.51,0.548,0.518987342,0.367521368,-1.060006734,0.026157373,0.109263594,-0.127637572,1.540631392,1.443944379,0.448320832,-0.442857393
0,AE09,FR04,51,113,FR04_051_pont.wav,pont,p,o,nasal,0.174068197,492.9005766,493.1196258,492.9455576,493.1196258,2,493.0333333,326,401,0.567,0.396,0.516,0.551,0.489451477,0.363247863,-0.87272058,-0.104120593,0.440596589,-0.550161949,1.684348248,1.505196954,0.319608955,-0.459853602
0,AE09,FR04,51,113,FR04_051_pont.wav,pont,p,o,nasal,0.174068197,492.9005766,493.1196258,492.9455576,493.1196258,3,493.0666667,418,300,0.584,0.227,0.52,0.598,0.497890295,0.341880342,0.140828018,-0.92650025,0.737052426,-3.795917388,1.780159486,2.464820626,0.356383775,-0.544834631
0,AE09,FR03,10,114,FR03_010_pou.wav,pou,p,u,ref,0.168727753,496.3457234,496.6311877,496.4624599,496.6311877,1,496.5,359,345,0.463,0.436,0.435,0.431,0.497890295,0.485232068,-0.509165105,-0.52193797,-1.37301559,-0.179459306,-0.255829311,-0.676208027,0.356383775,0.301606082
0,AE09,FR03,10,114,FR03_010_pou.wav,pou,p,u,ref,0.168727753,496.3457234,496.6311877,496.4624599,496.6311877,2,496.5333333,351,343,0.482,0.447,0.44,0.44,0.52742616,0.540084388,-0.597299765,-0.537804355,-1.041682596,-0.011216207,-0.136065264,-0.477187815,0.485095651,0.525283514
0,AE09,FR03,10,114,FR03_010_pou.wav,pou,p,u,ref,0.168727753,496.3457234,496.6311877,496.4624599,496.6311877,3,496.6,307,302,0.503,0.437,0.424,0.444,0.565400844,0.632911392,-1.082040399,-0.863065256,-0.675472445,-0.164164478,-0.519310214,-0.388734387,0.650582351,0.903814556
0,AE09,FR03,40,115,FR03_040_banc.wav,banc,b,a,nasal,0.269886181,500.5457235,500.940914,500.6710278,500.940914,1,500.7333333,428,504,0.497,0.474,0.411,0.472,0.172995781,0.054852321,0.250996344,0.73943967,-0.780103917,0.401744127,-0.830696736,0.230439607,-1.05944686,-1.453401485
0,AE09,FR03,40,115,FR03_040_banc.wav,banc,b,a,nasal,0.269886181,500.5457235,500.940914,500.6710278,500.940914,2,500.8,502,422,0.592,0.438,0.483,0.505,0.160337553,0.101265823,1.066241955,0.088917868,0.876561055,-0.148869651,0.893905539,0.960180385,-1.114609093,-1.264135964
0,AE09,FR03,40,115,FR03_040_banc.wav,banc,b,a,nasal,0.269886181,500.5457235,500.940914,500.6710278,500.940914,3,500.8666667,251,320,0.609,0.307,0.566,0.545,0.122362869,0.080168776,-1.698983024,-0.720267787,1.173016892,-2.152492012,2.881988717,1.844714662,-1.280095793,-1.350165749
0,AE09,FR04,86,116,FR04_086_bas.wav,bas,b,a,oral,0.210982451,504.8422029,505.1003083,504.8893259,505.1003083,1,504.9333333,476,567,0.557,0.51,0.393,0.432,0.198312236,0.08974359,0.779804308,1.2475133,0.266210802,1.639282549,-1.261847305,-0.924488515,-0.949122398,-1.547610789
0,AE09,FR04,86,116,FR04_086_bas.wav,bas,b,a,oral,0.210982451,504.8422029,505.1003083,504.8893259,505.1003083,2,505,466,599,0.583,0.43,0.391,0.421,0.202531646,0.132478632,0.669635982,1.508069231,0.719613847,0.10283027,-1.309752924,-1.149081289,-0.930734984,-1.377648731
0,AE09,FR04,86,116,FR04_086_bas.wav,bas,b,a,oral,0.210982451,504.8422029,505.1003083,504.8893259,505.1003083,3,505.0333333,507,591,0.573,0.456,0.393,0.417,0.185654008,0.153846154,1.121326118,1.442930248,0.54522806,0.60217726,-1.261847305,-1.230751389,-1.004284631,-1.292667698
0,AE09,FR02,126,117,FR02_126_pot.wav,pot,p,o,oral,0.221850152,509.0499646,509.3585639,509.1367138,509.3585639,1,509.2,392,377,0.536,0.516,0.425,0.425,0.434599156,0.45814978,-0.145609629,-0.118195392,-0.099999349,0.11440437,-0.495357405,-0.944830467,0.080572612,-0.304635436
0,AE09,FR02,126,117,FR02_126_pot.wav,pot,p,o,oral,0.221850152,509.0499646,509.3585639,509.1367138,509.3585639,2,509.2333333,383,375,0.553,0.469,0.42,0.428,0.489451477,0.475770925,-0.244761123,-0.134402731,0.196456488,-0.678761762,-0.615121452,-0.870209951,0.319608955,-0.233114277
0,AE09,FR02,126,117,FR02_126_pot.wav,pot,p,o,oral,0.221850152,509.0499646,509.3585639,509.1367138,509.3585639,3,509.3,320,356,0.549,0.51,0.401,0.431,0.497890295,0.45814978,-0.938821576,-0.288372447,0.126702173,0.013149119,-1.07022483,-0.795589435,0.356383775,-0.304635436
0,AE09,FR03,60,118,FR03_060_bi.wav,bi,b,i,ref,0.185279005,513.1258246,513.4406918,513.2554128,513.4406918,1,513.3,232,285,0.48,0.441,0.448,0.459,0.869198312,0.64978903,-1.908302843,-0.997929532,-1.076559753,-0.10298517,0.055557211,-0.057034033,1.974475933,0.972638386
0,AE09,FR03,60,118,FR03_060_bi.wav,bi,b,i,ref,0.185279005,513.1258246,513.4406918,513.2554128,513.4406918,2,513.3333333,240,245,0.532,0.389,0.455,0.47,0.886075949,0.797468354,-1.820168182,-1.31525724,-0.169753664,-0.898316183,0.223226876,0.186212893,2.048025575,1.574846861
0,AE09,FR03,60,118,FR03_060_bi.wav,bi,b,i,ref,0.185279005,513.1258246,513.4406918,513.2554128,513.4406918,3,513.4,283,256,0.574,0.371,0.479,0.462,0.898734177,0.898734177,-1.346444381,-1.22799212,0.562666639,-1.173623072,0.798094301,0.009306038,2.103187809,1.987789818
0,AE09,FR01,116,119,FR01_116_pont.wav,pont,p,o,nasal,0.202370004,517.6182019,517.8880435,517.6856735,517.8880435,1,517.7333333,407,469,0.463,0.39,0.485,0.482,0.438818565,0.35046729,0.019642859,0.23020711,-1.37301559,-0.285984001,0.941811158,1.106537626,0.098960022,-0.217461063
0,AE09,FR01,116,119,FR01_116_pont.wav,pont,p,o,nasal,0.202370004,517.6182019,517.8880435,517.6856735,517.8880435,2,517.8,260,420,0.463,0.373,0.501,0.517,0.434599156,0.41588785,-1.599831531,-0.124468065,-1.37301559,-0.668546206,1.325056108,2.046414875,0.080572612,0.047370096
0,AE09,FR01,116,119,FR01_116_pont.wav,pont,p,o,nasal,0.202370004,517.6182019,517.8880435,517.6856735,517.8880435,3,517.8333333,246,272,0.388,0.239,0.5,0.517,0.447257384,0.514018692,-1.754067187,-1.19573186,-2.680908989,-3.684036529,1.301103298,2.046414875,0.135734846,0.444616842
0,AE09,FR01,35,120,FR01_035_bout.wav,bout,b,u,ref,0.191192628,521.2688841,521.583239,521.3920464,521.583239,1,521.4333333,329,311,0.559,0.424,0.42,0.414,0.464135021,0.542056075,-0.839670082,-0.913439373,0.301087959,0.479140409,-0.615121452,-0.719509601,0.209284489,0.558115911
0,AE09,FR01,35,120,FR01_035_bout.wav,bout,b,u,ref,0.191192628,521.2688841,521.583239,521.3920464,521.583239,2,521.5,391,286,0.576,0.416,0.407,0.416,0.52742616,0.593457944,-0.156626462,-1.094396095,0.597543796,0.299111136,-0.926507974,-0.66580233,0.485095651,0.766197537
0,AE09,FR01,35,120,FR01_035_bout.wav,bout,b,u,ref,0.191192628,521.2688841,521.583239,521.3920464,521.583239,3,521.5333333,396,248,0.602,0.364,0.405,0.427,0.548523207,0.593457944,-0.101542299,-1.369450313,1.050946841,-0.871079139,-0.974413593,-0.370412337,0.577032708,0.766197537
0,AE09,FR04,119,121,FR04_119_bon.wav,bon,b,o,nasal,0.241824627,525.115555,525.4666193,525.2247946,525.4666193,1,525.3,449,454,0.55,0.362,0.407,0.488,0.23628692,0.196581197,0.482349828,0.327425168,0.144140752,-1.203154167,-0.926507974,0.218892882,-0.783635698,-1.122705636
0,AE09,FR04,119,121,FR04_119_bon.wav,bon,b,o,nasal,0.241824627,525.115555,525.4666193,525.2247946,525.4666193,2,525.3333333,462,452,0.591,0.341,0.467,0.52,0.227848101,0.235042735,0.625568652,0.311140422,0.859122476,-1.606472891,0.510660589,0.87225368,-0.820410521,-0.969739783
0,AE09,FR04,119,121,FR04_119_bon.wav,bon,b,o,nasal,0.241824627,525.115555,525.4666193,525.2247946,525.4666193,3,525.4,374,220,0.578,0.224,0.492,0.575,0.202531646,0.235042735,-0.343912616,-1.577890078,0.632420954,-3.853534349,1.109480823,1.995217552,-0.930734984,-0.969739783
0,AE09,FR01,89,122,FR01_089_bi.wav,bi,b,i,ref,0.187420959,529.0564719,529.3049385,529.1175176,529.3049385,1,529.1666667,350,295,0.563,0.372,0.432,0.453,0.814345992,0.794392523,-0.608316598,-1.029251675,0.370842274,-0.691049866,-0.327687739,0.327782191,1.735439594,1.579607532
0,AE09,FR01,89,122,FR01_089_bi.wav,bi,b,i,ref,0.187420959,529.0564719,529.3049385,529.1175176,529.3049385,2,529.2,351,252,0.545,0.407,0.439,0.436,0.852320675,0.855140187,-0.597299765,-1.340497237,0.056947858,0.096578204,-0.160018074,-0.128729616,1.90092629,1.825522184
0,AE09,FR01,89,122,FR01_089_bi.wav,bi,b,i,ref,0.187420959,529.0564719,529.3049385,529.1175176,529.3049385,3,529.2666667,300,259,0.519,0.418,0.445,0.432,0.886075949,0.855140187,-1.159158227,-1.289829355,-0.396455186,0.344118454,-0.016301217,-0.236144159,2.048025575,1.825522184
0,AE09,FR04,120,123,FR04_120_paix.wav,paix,p,e,oral,0.125304298,533.3401014,533.5200255,533.3947212,533.5200255,1,533.4333333,370,382,0.623,0.462,0.446,0.44,0.641350211,0.641025641,-0.387979946,-0.258825677,1.417156993,0.717411181,0.007651592,-0.761148315,0.981555746,0.644899794
0,AE09,FR04,120,123,FR04_120_paix.wav,paix,p,e,oral,0.125304298,533.3401014,533.5200255,533.3947212,533.5200255,2,533.4666667,371,341,0.594,0.461,0.454,0.443,0.700421941,0.846153846,-0.376963114,-0.592662964,0.911438212,0.698205528,0.199274067,-0.699895741,1.238979499,1.460717686
0,AE09,FR04,120,123,FR04_120_paix.wav,paix,p,e,oral,0.125304298,533.3401014,533.5200255,533.3947212,533.5200255,3,533.5,325,368,0.534,0.434,0.449,0.435,0.729957806,0.888888889,-0.883737413,-0.372818897,-0.134876507,0.179652884,0.07951002,-0.86323594,1.367691375,1.630679748
0,AE09,FR02,146,124,FR02_146_bout.wav,bout,b,u,ref,0.168380387,536.9029634,537.1827254,537.014345,537.1827254,1,537.0666667,325,313,0.514,0.459,0.433,0.449,0.502109705,0.744493392,-0.883737413,-0.636830224,-0.48364808,-0.847520514,-0.30373493,-0.347866337,0.374771189,0.857583396
0,AE09,FR02,146,124,FR02_146_bout.wav,bout,b,u,ref,0.168380387,536.9029634,537.1827254,537.014345,537.1827254,2,537.1,319,288,0.519,0.485,0.431,0.449,0.518987342,0.792951542,-0.949838408,-0.839421955,-0.396455186,-0.40874776,-0.351640549,-0.347866337,0.448320832,1.054266583
0,AE09,FR02,146,124,FR02_146_bout.wav,bout,b,u,ref,0.168380387,536.9029634,537.1827254,537.014345,537.1827254,3,537.1333333,306,307,0.527,0.445,0.426,0.453,0.52742616,0.766519824,-1.093057232,-0.68545224,-0.256946557,-1.083782766,-0.471404596,-0.248372316,0.485095651,0.946984845
0,AE09,FR02,120,125,FR02_120_paix.wav,paix,p,e,oral,0.152850142,541.3107331,541.5289128,541.3760627,541.5289128,1,541.4,411,376,0.579,0.527,0.433,0.44,0.502109705,0.748898678,0.06371019,-0.126299062,0.649859532,0.300038997,-0.30373493,-0.571727886,0.374771189,0.875463686
0,AE09,FR02,120,125,FR02_120_paix.wav,paix,p,e,oral,0.152850142,541.3107331,541.5289128,541.3760627,541.5289128,2,541.4666667,404,369,0.596,0.524,0.416,0.441,0.641350211,0.784140969,-0.013407638,-0.183024746,0.946315369,0.249411372,-0.71093269,-0.546854381,0.981555746,1.018506004
0,AE09,FR02,120,125,FR02_120_paix.wav,paix,p,e,oral,0.152850142,541.3107331,541.5289128,541.3760627,541.5289128,3,541.5,395,366,0.649,0.517,0.423,0.44,0.683544304,0.797356828,-0.112559132,-0.207335754,1.870560037,0.131280245,-0.543263024,-0.571727886,1.165429856,1.072146873
0,AE09,FR01,34,126,FR01_034_bas.wav,bas,b,a,oral,0.192852534,545.6318463,545.9178738,545.7250213,545.9178738,1,545.7666667,498,492,0.5,0.404,0.406,0.4,0.092827004,0.121495327,1.022174625,0.396687294,-0.727788181,0.029067226,-0.950460783,-1.095460501,-1.408807669,-1.14437013
0,AE09,FR01,34,126,FR01_034_bas.wav,bas,b,a,oral,0.192852534,545.6318463,545.9178738,545.7250213,545.9178738,2,545.8333333,472,633,0.536,0.422,0.386,0.401,0.109704641,0.070093458,0.735736978,1.417283206,-0.099999349,0.434133091,-1.429516971,-1.068606865,-1.335258026,-1.352451757
0,AE09,FR01,34,126,FR01_034_bas.wav,bas,b,a,oral,0.192852534,545.6318463,545.9178738,545.7250213,545.9178738,3,545.8666667,481,636,0.497,0.408,0.385,0.391,0.101265823,0.079439252,0.834888471,1.438998013,-0.780103917,0.119081863,-1.45346978,-1.337143222,-1.372032846,-1.314618735
0,AE09,FR02,57,127,FR02_057_bas.wav,bas,b,a,oral,0.16036034,549.4442455,549.6560127,549.4956524,549.6560127,1,549.5333333,517,571,0.531,0.564,0.401,0.407,0.135021097,0.176211454,1.231494444,1.453916441,-0.187192243,0.924446378,-1.07022483,-1.392553565,-1.22493356,-1.448973979
0,AE09,FR02,57,127,FR02_057_bas.wav,bas,b,a,oral,0.16036034,549.4442455,549.6560127,549.4956524,549.6560127,2,549.5666667,526,615,0.56,0.57,0.401,0.408,0.160337553,0.189427313,1.330645937,1.810477888,0.318526538,1.025701629,-1.07022483,-1.36768006,-1.114609093,-1.39533311
0,AE09,FR02,57,127,FR02_057_bas.wav,bas,b,a,oral,0.16036034,549.4442455,549.6560127,549.4956524,549.6560127,3,549.6,542,617,0.591,0.546,0.396,0.409,0.168776371,0.154185022,1.506915259,1.826685226,0.859122476,0.620680625,-1.189988877,-1.342806554,-1.077834274,-1.538375428
0,AE09,FR01,136,128,FR01_136_pou.wav,pou,p,u,ref,0.132313457,553.6110453,553.8654501,553.7331367,553.8654501,1,553.7666667,391,255,0.531,0.356,0.433,0.419,0.578059072,0.579439252,-0.156626462,-1.318782431,-0.187192243,-1.051108412,-0.30373493,-0.585241423,0.705744584,0.709448001
0,AE09,FR01,136,128,FR01_136_pou.wav,pou,p,u,ref,0.132313457,553.6110453,553.8654501,553.7331367,553.8654501,2,553.8,370,264,0.528,0.354,0.439,0.421,0.578059072,0.696261682,-0.387979946,-1.253638011,-0.239507979,-1.09611573,-0.160018074,-0.531534151,0.705744584,1.18236079
0,AE09,FR01,136,128,FR01_136_pou.wav,pou,p,u,ref,0.132313457,553.6110453,553.8654501,553.7331367,553.8654501,3,553.8333333,263,263,0.414,0.351,0.442,0.424,0.582278481,0.696261682,-1.566781033,-1.26087628,-2.227505944,-1.163626707,-0.088159646,-0.450973244,0.724131994,1.18236079
0,AE09,FR02,158,129,FR02_158_paix.wav,paix,p,e,oral,0.171356305,557.084038,557.3325046,557.1611483,557.3325046,1,557.2,429,377,0.538,0.518,0.437,0.436,0.53164557,0.757709251,0.262013176,-0.118195392,-0.065122192,0.148156121,-0.207923693,-0.671221908,0.503483065,0.911224266
0,AE09,FR02,158,129,FR02_158_paix.wav,paix,p,e,oral,0.171356305,557.084038,557.3325046,557.1611483,557.3325046,2,557.2333333,423,369,0.501,0.514,0.438,0.437,0.58649789,0.792951542,0.195912181,-0.183024746,-0.710349602,0.08065262,-0.183970883,-0.646348402,0.742519403,1.054266583
0,AE09,FR02,158,129,FR02_158_paix.wav,paix,p,e,oral,0.171356305,557.084038,557.3325046,557.1611483,557.3325046,3,557.3,391,353,0.582,0.521,0.415,0.437,0.628691983,0.775330396,-0.156626462,-0.312683454,0.702175268,0.198783746,-0.734885499,-0.646348402,0.926393513,0.982745425
0,AE09,FR02,88,130,FR02_088_banc.wav,banc,b,a,nasal,0.221930313,561.7113579,562.0157534,561.7938231,562.0157534,1,561.8333333,487,591,0.5,0.557,0.394,0.473,0.147679325,0.105726872,0.900989466,1.615989826,-0.727788181,0.806315252,-1.237894496,0.249097793,-1.169771326,-1.735058615
0,AE09,FR02,88,130,FR02_088_banc.wav,banc,b,a,nasal,0.221930313,561.7113579,562.0157534,561.7938231,562.0157534,2,561.9,497,611,0.524,0.553,0.439,0.484,0.147679325,0.105726872,1.011157792,1.778063211,-0.309262293,0.738811751,-0.160018074,0.522706352,-1.169771326,-1.735058615
0,AE09,FR02,88,130,FR02_088_banc.wav,banc,b,a,nasal,0.221930313,561.7113579,562.0157534,561.7938231,562.0157534,3,561.9666667,246,355,0.556,0.563,0.557,0.519,0.143459916,0.13215859,-1.754067187,-0.296476116,0.248772223,0.907570503,2.666413433,1.393279042,-1.188158736,-1.627776877
